id,group,a,value
49,group1,a1,656.2240522458808
49,group1,a1,471.00820526948945
49,group1,a1,430.7382294989619
49,group1,a1,621.7814109612892
49,group1,a1,381.0551738340395
49,group1,a1,346.788048976396
49,group1,a1,462.3162492647043
49,group1,a1,292.57092613179987
49,group1,a1,349.0755461567368
49,group1,a1,646.3518113503259
49,group1,a1,526.669026550135
49,group1,a1,521.1197907005875
49,group1,a1,587.0441335520078
49,group1,a1,621.7882748795034
49,group1,a1,343.6872482077477
49,group1,a1,610.1803876907252
49,group1,a1,380.3688679827018
49,group1,a1,682.8508488496877
49,group1,a1,476.962818627004
49,group1,a1,500.1130434308738
49,group1,a1,494.2424999299404
49,group1,a1,469.6232624790553
49,group1,a1,654.0251802391282
49,group1,a1,477.7672316046163
49,group1,a2,597.3592419846011
49,group1,a2,608.4201460138511
49,group1,a2,736.4860599522134
49,group1,a2,590.2156087610543
49,group1,a2,604.2934741120365
49,group1,a2,698.7026404098979
49,group1,a2,692.0037613517206
49,group1,a2,651.869380692422
49,group1,a2,610.1848201468185
49,group1,a2,678.4856473975889
49,group1,a2,390.8119538516071
49,group1,a2,539.0377393908461
49,group1,a2,703.0782929434397
49,group1,a2,733.7355677280739
49,group1,a2,741.7755646080694
49,group1,a2,547.2351363636186
49,group1,a2,624.6448997573078
49,group1,a2,587.2748144645566
49,group1,a2,558.6934909125514
49,group1,a2,634.8706303911185
49,group1,a2,532.4275234953739
49,group1,a2,537.457335369251
49,group1,a2,592.785697659918
49,group1,a2,729.2562160973492
49,group1,a2,638.5636342889927
49,group1,a2,731.7976299829663
49,group1,a2,451.3438575592627
49,group1,a2,654.8925737672124
49,group1,a2,485.2111734270426
49,group1,a2,587.365059914622
49,group1,a2,675.591508953581
49,group1,a2,702.6533239161281
49,group1,a2,787.873807709525
49,group1,a2,780.2956086052023
49,group1,a2,529.1918841453797
49,group1,a2,669.8839767785424
49,group1,a2,539.3415957758382
49,group1,a2,784.6654933478837
49,group1,a2,679.9364258385262
49,group1,a2,464.37099650699685
49,group1,a2,621.7021083143347
49,group1,a2,442.8952972554416
49,group1,a2,493.24318944664043
49,group1,a2,651.2049110442563
49,group1,a2,484.97261798585413
49,group1,a2,681.3559451542169
49,group1,a2,565.8017067706708
49,group1,a2,608.9386518653228
49,group1,a2,606.1163881978399
49,group1,a2,637.5910890051832
49,group1,a2,793.9886434356015
49,group1,a2,666.9433902966773
49,group1,a2,599.9838921249482
49,group1,a2,540.857838014756
49,group1,a2,638.3907233494376
49,group1,a2,576.9181824299166
49,group1,a2,663.6728263905876
49,group1,a2,598.2673765210934
49,group1,a2,626.1664351013598
49,group1,a2,606.3626722859558
49,group1,a2,685.1152541305837
49,group1,a2,657.7800590357413
49,group1,a2,642.4578864074206
49,group1,a2,517.9229147433874
49,group1,a2,504.8895701807852
49,group1,a2,672.4446864071681
49,group1,a2,515.3282454933901
49,group1,a2,475.39503945389396
49,group1,a2,555.4272655449365
49,group1,a2,628.8552950494706
49,group1,a2,647.1790816440308
49,group1,a2,774.8367220769769
49,group1,a2,622.4508919423764
49,group1,a2,634.6353154602266
49,group1,a2,606.6124346303582
49,group1,a2,637.2187222416139
49,group1,a2,478.70045348017237
49,group1,a2,617.6187681695843
49,group1,a2,594.3549868059963
49,group1,a2,666.4804453442133
49,group1,a2,424.3170299620421
49,group1,a2,609.456276763794
49,group1,a2,584.7758964236557
49,group1,a2,662.7365848610556
49,group1,a2,591.9118478781666
49,group1,a2,460.2608392084844
49,group1,a2,482.4381698146494
49,group1,a2,491.6422059291305
49,group1,a2,519.3284669614084
49,group1,a2,771.520595738334
49,group1,a2,574.7044740324536
49,group1,a2,609.004212809557
49,group1,a2,595.3777182004644
49,group1,a2,652.6178451025637
49,group1,a2,699.3931531070442
49,group1,a2,727.5319484387472
49,group1,a2,610.0125986445321
49,group1,a2,660.633544712007
49,group1,a2,630.7016405185575
49,group1,a2,501.3395368530459
50,group2,a1,-59.769188344015284
50,group2,a1,210.83025432084077
50,group2,a1,98.93993410466138
50,group2,a1,149.52506670961844
50,group2,a1,269.9138793771272
50,group2,a1,217.78935157971762
50,group2,a1,196.97974741790432
50,group2,a1,120.07908763850585
50,group2,a1,102.74237397589914
50,group2,a1,86.25823665359806
50,group2,a1,90.51095568995669
50,group2,a1,71.23115848300915
50,group2,a1,92.34428324731599
50,group2,a1,396.2168609810982
50,group2,a1,101.01369234878666
50,group2,a1,357.7559721806051
50,group2,a1,163.06229879600994
50,group2,a1,117.18004974983842
50,group2,a1,77.01412920585847
50,group2,a1,146.06208582244201
50,group2,a1,-48.819233226242716
50,group2,a1,-67.16608413454797
50,group2,a1,21.131541551582984
50,group2,a1,-68.53538820769464
50,group2,a1,204.89579093954114
50,group2,a1,61.584543919694084
50,group2,a1,120.94932166282575
50,group2,a1,43.38241093850206
50,group2,a1,207.4714591666434
50,group2,a1,148.06890173009944
50,group2,a1,156.75867212609177
50,group2,a1,281.7445878479001
50,group2,a1,90.68868534296513
50,group2,a1,146.2423317010542
50,group2,a1,151.8435767654613
50,group2,a1,215.45915537161392
50,group2,a1,203.7306071096616
50,group2,a1,84.119911559972
50,group2,a1,154.6290320214975
50,group2,a1,263.4072277830445
50,group2,a1,18.448668766676533
50,group2,a1,57.40560987764786
50,group2,a1,0.8543631903171729
50,group2,a1,156.9206841215269
50,group2,a1,134.45852942312243
50,group2,a1,-61.50543299254215
50,group2,a1,88.88824654545795
50,group2,a1,326.9495046554421
50,group2,a1,149.67329460373873
50,group2,a1,90.90234265365939
50,group2,a1,301.612189276416
50,group2,a1,51.861540840419025
50,group2,a1,71.87796585137278
50,group2,a1,181.66520781646295
50,group2,a1,205.9149066653448
50,group2,a1,20.960571639843693
50,group2,a1,219.6121393677854
50,group2,a1,265.9314670007666
50,group2,a1,244.83718941908666
50,group2,a1,250.61255909455923
50,group2,a1,161.60018760328904
50,group2,a1,397.06144049290185
50,group2,a1,237.84691729055396
50,group2,a1,207.05722123267776
50,group2,a1,93.19765648365279
50,group2,a1,64.88041291084835
50,group2,a1,162.34071313429422
50,group2,a1,36.889810590900936
50,group2,a1,144.3771964339255
50,group2,a1,204.30321628603667
50,group2,a1,315.2235374550565
50,group2,a1,166.64853193999306
50,group2,a1,79.14708788556678
50,group2,a1,-14.961020822519856
50,group2,a1,2.7725986647862015
50,group2,a1,249.49307786868303
50,group2,a1,194.69784332102648
50,group2,a1,41.99531414964369
50,group2,a1,219.8131266903007
50,group2,a1,284.26158027647267
50,group2,a1,283.4032511443298
50,group2,a1,154.02393747113211
50,group2,a1,295.05367570113134
50,group2,a1,194.307723478039
50,group2,a1,35.011015667836716
50,group2,a1,263.7436119632311
50,group2,a1,166.7058347847139
50,group2,a1,116.42176492417983
50,group2,a1,31.153456729684763
50,group2,a1,107.06986450029908
50,group2,a1,150.12826649566037
50,group2,a1,63.64324747138474
50,group2,a1,25.45552470735609
50,group2,a1,208.92885419668295
50,group2,a1,114.68596450508807
50,group2,a1,133.97332712021753
50,group2,a1,46.03250296821142
50,group2,a1,-16.681852921746767
50,group2,a1,65.03882283872568
50,group2,a1,190.10553647742142
50,group2,a2,275.68041061178053
50,group2,a2,338.97136623834666
50,group2,a2,388.3168302867034
50,group2,a2,214.7760461827787
50,group2,a2,177.57950766803964
50,group2,a2,184.75877491481862
50,group2,a2,92.19598689949868
50,group2,a2,326.7361632288347
50,group2,a2,266.68350559186507
50,group2,a2,39.27480044406565
50,group2,a2,407.5283867033017
50,group2,a2,223.35076833786394
50,group2,a2,205.6652260245649
50,group2,a2,138.52563698039384
50,group2,a2,456.97759874147914
50,group2,a2,165.6428782725181
50,group2,a2,152.14111580078063
50,group2,a2,94.04083560482044
50,group2,a2,228.39928655516127
50,group2,a2,257.8472767798542
50,group2,a2,119.2253784903744
50,group2,a2,89.63390330197635
50,group2,a2,165.5850159952637
50,group2,a2,49.32084824446369
50,group2,a2,233.02992700893793
50,group2,a2,260.548012229018
50,group2,a2,280.6506137551442
50,group2,a2,221.60933058747776
50,group2,a2,300.5417679545061
50,group2,a2,221.22821433696362
50,group2,a2,275.36524596282106
50,group2,a2,145.49642502869602
50,group2,a2,187.3130827250385
50,group2,a2,322.8695568553424
50,group2,a2,-13.25437606216208
50,group2,a2,261.6419723393473
50,group2,a2,277.57251755481917
50,group2,a2,281.68757453933154
50,group2,a2,163.10831710532614
50,group2,a2,340.2439707008868
50,group2,a2,184.15906982910536
50,group2,a2,33.29744838904051
50,group2,a2,310.89395162745046
50,group2,a2,216.8562704089648
50,group2,a2,318.91920113339654
50,group2,a2,109.62498873279554
50,group2,a2,264.01975235436583
50,group2,a2,165.5842248812413
50,group2,a2,108.64621268834466
50,group2,a2,288.6005408295511
50,group2,a2,230.9882712382838
50,group2,a2,204.42814977350133
50,group2,a2,251.66792699804216
50,group2,a2,241.35542649899435
50,group2,a2,52.06142106590255
50,group2,a2,137.37441921516745
50,group2,a2,392.23436304921995
50,group2,a2,47.96430338245341
50,group2,a2,300.1116472137323
50,group2,a2,337.01136145140225
50,group2,a2,251.91137793559085
50,group2,a2,127.15059452176683
50,group2,a2,348.5001843052502
50,group2,a2,143.5083631114561
50,group2,a2,66.58247420412312
50,group2,a2,461.2717570776649
50,group2,a2,313.2468067000515
50,group2,a2,206.6617853553784
50,group2,a2,259.4500084676962
50,group2,a2,127.63261185419046
50,group2,a2,353.37957952631905
50,group2,a2,234.20839458876117
50,group2,a2,51.99326605753299
50,group2,a2,102.02072464508683
50,group2,a2,126.25371748356682
50,group2,a2,161.7798713024353
50,group2,a2,139.51658134794005
50,group2,a2,346.89885502914325
50,group2,a2,205.3995812108318
50,group2,a2,186.06125054061573
50,group2,a2,112.26251986102119
50,group2,a2,72.70993904258125
50,group2,a2,168.6653584408512
50,group2,a2,267.1455230085025
50,group2,a2,319.1427527849327
50,group2,a2,107.47727519537611
50,group2,a2,221.87529168807396
50,group2,a2,102.2446593650605
50,group2,a2,369.5825471039007
50,group2,a2,263.4044439589992
50,group2,a2,222.02530956845288
50,group2,a2,210.35518137615355
50,group2,a2,298.7510337418762
50,group2,a2,271.25761610501155
50,group2,a2,294.6223702318078
50,group2,a2,274.81075592705645
50,group2,a2,176.07693683462753
50,group2,a2,97.2997051217663
50,group2,a2,257.52349383450206
50,group2,a2,202.61649582760276
51,group1,a1,465.4921190778426
51,group1,a1,129.8430750043498
51,group1,a1,292.93668588769737
51,group1,a1,319.4714581538999
51,group1,a1,97.3472536467599
51,group1,a1,363.8096378292736
51,group1,a1,224.67629610712478
51,group1,a1,358.0005280440959
51,group1,a1,233.53992038512752
51,group1,a1,298.584248697364
51,group1,a1,410.80013519566876
51,group1,a1,328.47445757560547
51,group1,a1,229.07270434641575
51,group1,a1,305.85292044241487
51,group1,a1,332.22831339555523
51,group1,a1,272.6213907018646
51,group1,a1,538.407094622266
51,group1,a1,251.88293411127725
51,group1,a1,433.05710781047895
51,group1,a1,372.28950652023343
51,group1,a1,421.8424522540086
51,group1,a1,321.65972916959885
51,group1,a1,203.16873865393865
51,group1,a1,352.33786736578713
51,group1,a1,427.55279546884526
51,group1,a1,255.35441637730312
51,group1,a1,137.9925509661362
51,group1,a1,154.91607350915524
51,group1,a1,40.21617342987592
51,group1,a1,292.6806958076602
51,group1,a1,135.51866669765005
51,group1,a1,351.7637557368778
51,group1,a1,423.05406311609516
51,group1,a1,263.0870752901134
51,group1,a1,338.31259634404347
51,group1,a1,455.9419807157593
51,group1,a1,317.6299893122584
51,group1,a1,413.5735568735232
51,group1,a1,306.9395038355243
51,group1,a1,350.2981293022116
51,group1,a1,325.22875452648316
51,group1,a1,317.33913297203037
51,group1,a1,336.7789948101366
51,group1,a1,397.03105774470936
51,group1,a1,410.5766206221097
51,group1,a1,318.6318104812369
51,group1,a1,236.3090267900223
51,group1,a1,350.1696707474437
51,group1,a1,258.5470218394955
51,group1,a1,198.8142362841894
51,group1,a1,275.2215273304313
51,group1,a1,271.12219129738764
51,group1,a1,392.81528966313465
51,group1,a1,257.50358785199205
51,group1,a1,421.8959395371363
51,group1,a1,396.8097574614582
51,group1,a1,230.44331580603176
51,group1,a1,223.60536887109996
51,group1,a1,303.05448721001864
51,group1,a1,343.75689894120353
51,group1,a1,339.2917360269072
51,group1,a1,237.3582689961188
51,group1,a1,313.7889954079905
51,group1,a1,231.15923369865584
51,group1,a1,383.43743876653906
51,group1,a1,364.0406478168217
51,group1,a1,203.7302882808009
51,group1,a1,521.3430980167759
51,group1,a1,278.2539552596909
51,group1,a1,350.29909346992764
51,group1,a1,506.5191809609303
51,group1,a1,217.97353357095872
51,group1,a1,347.4654121794822
51,group1,a1,397.86361402049664
51,group1,a1,353.7035561775437
51,group1,a1,300.83938389242644
51,group1,a1,289.5337254948248
51,group1,a1,431.20173223085686
51,group1,a1,429.8348718322041
51,group1,a1,287.3821210186962
51,group1,a1,184.32779545525483
51,group1,a1,310.4938859064479
51,group1,a1,177.79870964551043
51,group1,a1,319.09099354047225
51,group1,a1,425.674312166215
51,group1,a1,417.6391087343586
51,group1,a1,386.45473951209374
51,group1,a1,340.39365819618683
51,group1,a1,265.45980606516355
51,group1,a1,256.0494467304777
51,group1,a1,357.1672012898518
51,group1,a1,332.08541264445364
51,group1,a1,309.1563640096322
51,group1,a1,360.798965651218
51,group1,a1,383.5907981556037
51,group1,a1,360.827819936681
51,group1,a1,312.1897500129747
51,group1,a1,304.0925729612251
51,group1,a1,428.831447182357
51,group1,a1,287.7913949345884
51,group1,a2,624.9498065209564
51,group1,a2,584.2564136330841
51,group1,a2,678.2023910263928
51,group1,a2,374.1184871640576
51,group1,a2,491.24324275615584
51,group1,a2,544.4398639787535
51,group1,a2,307.5766944916689
51,group1,a2,245.8934051866096
51,group1,a2,344.1177877012266
51,group1,a2,370.8945648912125
51,group1,a2,446.7812745982014
51,group1,a2,552.2379455592941
51,group1,a2,335.6807658368235
51,group1,a2,334.52252574838036
51,group1,a2,490.3261315070482
51,group1,a2,378.9560672504852
51,group1,a2,473.46746179569686
51,group1,a2,289.26561458043744
51,group1,a2,397.0418867550118
51,group1,a2,442.4324067129039
51,group1,a2,483.22540508480665
51,group1,a2,386.8337747962406
51,group1,a2,654.4968262183007
51,group1,a2,354.1656526809294
51,group1,a2,443.55630456225134
51,group1,a2,287.89922503871367
51,group1,a2,367.4058038199437
51,group1,a2,367.9165100103465
51,group1,a2,383.4631996351501
51,group1,a2,475.00635697449485
51,group1,a2,434.97349720649305
51,group1,a2,307.07291434443573
51,group1,a2,363.3736510545716
51,group1,a2,426.44182536353424
51,group1,a2,312.55593006030983
51,group1,a2,350.775628144374
51,group1,a2,488.5010212044485
51,group1,a2,462.8261238082768
51,group1,a2,490.8162134852617
51,group1,a2,404.2012606486938
51,group1,a2,271.06136098092077
51,group1,a2,420.7090127170083
51,group1,a2,374.0351226083805
51,group1,a2,455.509198800758
51,group1,a2,454.3006565252581
51,group1,a2,289.4105576805721
51,group1,a2,531.8466996206892
51,group1,a2,173.6648050706528
51,group1,a2,206.73899992021745
51,group1,a2,381.73198106449126
51,group1,a2,253.51526547062895
51,group1,a2,441.50807833787746
51,group1,a2,577.0136530176912
51,group1,a2,524.735338368883
51,group1,a2,162.36719603836855
51,group1,a2,215.22985953370684
51,group1,a2,240.28361942408668
51,group1,a2,437.1582381868949
51,group1,a2,484.45599645301036
51,group1,a2,424.4324267629744
51,group1,a2,476.2497329782811
51,group1,a2,409.599563781807
51,group1,a2,307.77792551422704
51,group1,a2,530.4587110128873
51,group1,a2,329.2730189636106
51,group1,a2,518.6985351866178
51,group1,a2,506.6322517338836
51,group1,a2,477.78175594202634
51,group1,a2,443.55208610617643
51,group1,a2,505.513591235346
51,group1,a2,182.0959947505442
51,group1,a2,301.1168216521976
51,group1,a2,413.737160925879
51,group1,a2,406.2748423644132
51,group1,a2,559.9300193534198
51,group1,a2,402.6017357315255
51,group1,a2,373.2794158974612
51,group1,a2,407.46502987894866
51,group1,a2,528.3472927525256
51,group1,a2,722.8904296357762
51,group1,a2,420.1978356120772
51,group1,a2,361.3594085611223
51,group1,a2,433.95631644707487
51,group1,a2,418.1458148032891
51,group1,a2,568.7092463241112
51,group1,a2,611.3506136019762
51,group1,a2,286.5822750740607
51,group1,a2,470.793363935208
51,group1,a2,356.5273298152016
51,group1,a2,271.08630305010337
51,group1,a2,196.48325077288834
51,group1,a2,569.7865712851867
51,group1,a2,460.56172113610717
51,group1,a2,370.7092309291005
51,group1,a2,545.0995631999933
51,group1,a2,488.1170418347624
51,group1,a2,400.6255622971733
51,group1,a2,419.9923437370935
51,group1,a2,442.79637059863444
51,group1,a2,428.0846778103994
52,group2,a1,179.1238146777976
52,group2,a1,135.8704353395396
52,group2,a1,272.0635013275832
52,group2,a1,345.9936132818743
52,group2,a1,277.65602317041845
52,group2,a1,232.1720438042126
52,group2,a1,176.33562998952976
52,group2,a1,242.11256124753623
52,group2,a1,230.6091972538676
52,group2,a1,197.7864558053049
52,group2,a1,189.9866559984889
52,group2,a1,354.93137898313654
52,group2,a1,391.22109752358404
52,group2,a1,306.72361161974334
52,group2,a1,242.4384103453824
52,group2,a1,248.93237747878487
52,group2,a1,177.3345145044994
52,group2,a1,47.856693091207575
52,group2,a1,342.82638344147125
52,group2,a1,138.22319683222563
52,group2,a1,232.8115671553531
52,group2,a1,163.67629705635096
52,group2,a1,203.04527553819923
52,group2,a1,191.48553633978065
52,group2,a1,83.41526170234076
52,group2,a1,64.78070815293808
52,group2,a1,310.7801841449657
52,group2,a1,187.86503108806266
52,group2,a1,243.25708428374492
52,group2,a1,268.4995517458065
52,group2,a1,96.01123733166372
52,group2,a1,176.56731401947923
52,group2,a1,166.8195174022173
52,group2,a1,174.50071802222362
52,group2,a1,246.2639642012383
52,group2,a1,225.88601436639897
52,group2,a1,277.27716091501935
52,group2,a1,305.3149653319216
52,group2,a1,138.9873504984639
52,group2,a1,178.98156810477843
52,group2,a1,118.16481243283837
52,group2,a1,316.47893270059996
52,group2,a1,355.34761406464077
52,group2,a1,122.36540543157335
52,group2,a1,107.43277940965481
52,group2,a1,122.03970734663869
52,group2,a1,232.97332672313354
52,group2,a1,224.2180028287052
52,group2,a1,92.82798393758611
52,group2,a1,290.455972730838
52,group2,a1,110.43074313641688
52,group2,a1,234.9320623750819
52,group2,a1,213.57230802557905
52,group2,a1,-11.99669451168316
52,group2,a1,265.812062942418
52,group2,a1,442.6858112346812
52,group2,a1,119.657549264652
52,group2,a1,93.05323088516272
52,group2,a1,334.94799924673384
52,group2,a1,97.88362904919993
52,group2,a1,307.21800604818804
52,group2,a1,283.50729403380313
52,group2,a1,281.50552146740046
52,group2,a1,331.33516338580426
52,group2,a1,162.55579278368725
52,group2,a1,227.51346409970836
52,group2,a1,135.5054646625664
52,group2,a1,86.68959794018079
52,group2,a1,220.9332484304229
52,group2,a1,96.85051336531203
52,group2,a1,132.32195868760581
52,group2,a1,261.5354698667251
52,group2,a1,190.93033268804976
52,group2,a1,272.9400178207756
52,group2,a1,175.23827506335783
52,group2,a1,46.43317159318519
52,group2,a1,117.05074967112961
52,group2,a1,113.59031589542161
52,group2,a1,130.0437391018991
52,group2,a1,349.76045788709484
52,group2,a1,118.58426345824114
52,group2,a1,301.25397177016123
52,group2,a1,202.96125252342915
52,group2,a1,87.3718720342815
52,group2,a1,183.36564382702255
52,group2,a1,153.7053122476056
52,group2,a1,315.78811194926357
52,group2,a1,115.32580878788369
52,group2,a1,342.266925390397
52,group2,a1,327.17022583317015
52,group2,a1,133.64151574798575
52,group2,a1,451.5695190444975
52,group2,a1,98.65127671666059
52,group2,a1,136.16167486801857
52,group2,a1,237.40185602847316
52,group2,a1,156.36671264783394
52,group2,a1,145.78932618503282
52,group2,a1,78.60213592763984
52,group2,a1,79.54415424245204
52,group2,a1,242.15428799175083
52,group2,a2,434.70696579010735
52,group2,a2,120.69021426743902
52,group2,a2,220.5762992177087
52,group2,a2,220.43084417592576
52,group2,a2,269.86039493572576
52,group2,a2,261.07683070683953
52,group2,a2,271.828944781628
52,group2,a2,319.11333500806825
52,group2,a2,423.34352403883474
52,group2,a2,295.8210377972295
52,group2,a2,327.98271609879896
52,group2,a2,267.06403567757513
52,group2,a2,219.5565290645015
52,group2,a2,449.42868052503206
52,group2,a2,399.50247085175243
52,group2,a2,389.85811986398124
52,group2,a2,176.49540227065205
52,group2,a2,278.16939232547116
52,group2,a2,209.20744265031436
52,group2,a2,363.4936633612691
52,group2,a2,123.06483812100245
52,group2,a2,253.19387846559448
52,group2,a2,174.63811442547467
52,group2,a2,239.48688524007946
52,group2,a2,415.841628529898
52,group2,a2,300.88656211697105
52,group2,a2,286.7777356443661
52,group2,a2,176.4484237588228
52,group2,a2,212.01804781092164
52,group2,a2,288.92256399727245
52,group2,a2,305.1851125173477
52,group2,a2,267.5883983838303
52,group2,a2,455.7769207404083
52,group2,a2,445.12336627550724
52,group2,a2,261.4620913034514
52,group2,a2,340.47689392287094
52,group2,a2,348.39959665607233
52,group2,a2,156.84994674203483
52,group2,a2,571.815727174599
52,group2,a2,143.11915009577802
52,group2,a2,356.8219798595127
52,group2,a2,372.15063971694855
52,group2,a2,263.94920190465365
52,group2,a2,307.74457661974924
52,group2,a2,281.8609710857177
52,group2,a2,355.4258525596544
52,group2,a2,279.6255067570475
52,group2,a2,455.4225947027908
52,group2,a2,332.8969791070381
52,group2,a2,393.6730012820783
52,group2,a2,276.77002260750726
52,group2,a2,380.9920136135347
52,group2,a2,287.51666987237303
52,group2,a2,324.3952524622526
52,group2,a2,262.21305169693335
52,group2,a2,321.43358796341613
52,group2,a2,211.7444440418492
52,group2,a2,409.5574481031321
52,group2,a2,188.5828943678698
52,group2,a2,391.898712947607
52,group2,a2,235.14871435981053
52,group2,a2,392.55800494985425
52,group2,a2,364.64516864824367
52,group2,a2,389.88413529084147
52,group2,a2,352.30090304281987
52,group2,a2,239.7450811268061
52,group2,a2,375.10566672876837
52,group2,a2,281.27203081936506
52,group2,a2,131.64542447285572
52,group2,a2,333.6176656328973
52,group2,a2,167.65628213352835
52,group2,a2,341.6880411229911
52,group2,a2,328.75860996557356
52,group2,a2,481.42351511623156
52,group2,a2,319.25855855336886
52,group2,a2,407.98293626640736
52,group2,a2,480.6745820526362
52,group2,a2,175.15637537710177
52,group2,a2,363.748990458886
52,group2,a2,254.02886909522203
52,group2,a2,331.3325781078175
52,group2,a2,256.23385160301905
52,group2,a2,301.3588543353523
52,group2,a2,472.5213803500866
52,group2,a2,243.86925103289906
52,group2,a2,255.5831454226058
52,group2,a2,225.1154436222585
52,group2,a2,309.8583366737994
52,group2,a2,221.2153177776592
52,group2,a2,178.83219203417497
52,group2,a2,287.40550754304473
52,group2,a2,54.556090854353414
52,group2,a2,359.1982226532235
52,group2,a2,314.1492990480984
52,group2,a2,281.30999157034205
52,group2,a2,462.76801964911715
52,group2,a2,207.33827339200246
52,group2,a2,250.42879650074627
52,group2,a2,155.30320535163517
52,group2,a2,335.145960495131
53,group1,a1,444.45567793860255
53,group1,a1,389.6796744236506
53,group1,a1,468.1274371935136
53,group1,a1,439.68720077626193
53,group1,a1,291.6322357573848
53,group1,a1,315.6798208204831
53,group1,a1,395.24255703901883
53,group1,a1,534.1652034214827
53,group1,a1,392.7796590220196
53,group1,a1,388.7978561493865
53,group1,a1,312.5726651510064
53,group1,a1,362.1181899668556
53,group1,a1,469.93907601312065
53,group1,a1,473.1561880844446
53,group1,a1,247.92805449113456
53,group1,a1,194.55049693635283
53,group1,a1,262.20774504602355
53,group1,a1,413.1533924853731
53,group1,a1,354.90367364026724
53,group1,a1,456.5637043340281
53,group1,a1,428.81365216667433
53,group1,a1,497.4852990210854
53,group1,a1,410.1929945079626
53,group1,a1,439.9279408897752
53,group1,a1,412.42765626265833
53,group1,a1,508.552157593624
53,group1,a1,508.61167957972555
53,group1,a1,505.4459668499915
53,group1,a1,390.7970287119136
53,group1,a1,352.41326972784327
53,group1,a1,430.6744103306493
53,group1,a1,429.0347972119873
53,group1,a1,231.60344684878717
53,group1,a1,210.74988491642617
53,group1,a1,427.6721337416073
53,group1,a1,356.5531798463446
53,group1,a1,305.91872900142124
53,group1,a1,428.4929583930217
53,group1,a1,334.7194687455053
53,group1,a1,260.230882351646
53,group1,a1,317.77671806881176
53,group1,a1,317.81627847769977
53,group1,a1,427.83134616487087
53,group1,a1,233.50476217762898
53,group1,a1,434.00855105254084
53,group1,a1,476.8640239956994
53,group1,a1,332.7558721757538
53,group1,a1,364.9841819627249
53,group1,a1,378.07170180763967
53,group1,a1,348.1212814942678
53,group1,a1,406.185516208458
53,group1,a1,416.2597086435301
53,group1,a1,521.9611145274641
53,group1,a1,307.62484040838694
53,group1,a1,324.3945758654199
53,group1,a1,351.97919337901624
53,group1,a1,468.642722789783
53,group1,a1,332.32760453830684
53,group1,a1,281.12704717335487
53,group1,a1,461.3444858639522
53,group1,a1,256.05410529708627
53,group1,a1,433.6465904637902
53,group1,a1,393.62196652255096
53,group1,a1,626.3104201598071
53,group1,a1,393.2436846408866
53,group1,a1,214.35339431435185
53,group1,a1,371.7709480133458
53,group1,a1,471.8842854148767
53,group1,a1,272.2830474551288
53,group1,a1,355.007003758821
53,group1,a1,553.7495375921234
53,group1,a1,252.97824461433456
53,group1,a1,384.8721228708724
53,group1,a1,265.80531447021065
53,group1,a1,338.2029427092044
53,group1,a1,355.7010185328382
53,group1,a1,355.4181110788121
53,group1,a1,224.94119752874082
53,group1,a1,352.0312413343851
53,group1,a1,357.42487002733344
53,group1,a1,408.2796896441237
53,group1,a1,472.05611307441643
53,group1,a1,417.71197900857055
53,group1,a1,436.2040755397813
53,group1,a1,400.8146213994835
53,group1,a1,357.1946174059758
53,group1,a1,352.686650058527
53,group1,a1,288.07067922648423
53,group1,a1,482.020783055
53,group1,a1,317.7379530946456
53,group1,a1,494.5317670744861
53,group1,a1,426.7144980710681
53,group1,a1,254.54181033356744
53,group1,a1,541.7330404668021
53,group1,a1,411.4309254579721
53,group1,a1,351.31950939071635
53,group1,a1,420.29788021827943
53,group1,a1,526.3676723697147
53,group1,a1,451.92480915940166
53,group1,a1,198.74731353938796
53,group1,a2,430.4406867411338
53,group1,a2,411.1474815685354
53,group1,a2,591.2045018821018
53,group1,a2,656.4545426150995
53,group1,a2,350.393151436863
53,group1,a2,515.6756805347354
53,group1,a2,595.1015273779051
53,group1,a2,419.6708159655082
53,group1,a2,486.62695998373096
53,group1,a2,650.2602100758343
53,group1,a2,798.9165869640686
53,group1,a2,535.9652724138605
53,group1,a2,507.4589707959631
53,group1,a2,539.0626148661576
53,group1,a2,300.0171986323799
53,group1,a2,467.61535439270426
53,group1,a2,541.5756340321533
53,group1,a2,602.4648848662541
53,group1,a2,476.2019749163842
53,group1,a2,435.2831174079569
53,group1,a2,632.6068660625446
53,group1,a2,676.6382988389497
53,group1,a2,655.657806685785
53,group1,a2,656.2220682358555
53,group1,a2,524.3733489860936
53,group1,a2,491.70024781165404
53,group1,a2,523.0386597660039
53,group1,a2,522.1655228329957
53,group1,a2,696.0170230698587
53,group1,a2,554.2921892384195
53,group1,a2,638.6346969516394
53,group1,a2,429.632680068566
53,group1,a2,468.83825711555846
53,group1,a2,508.233129386168
53,group1,a2,603.341536555268
53,group1,a2,423.5277166963391
53,group1,a2,701.043778837
53,group1,a2,557.0823529820535
53,group1,a2,376.8552110365075
53,group1,a2,461.46744282066317
53,group1,a2,524.7000739195896
53,group1,a2,693.4801108455185
53,group1,a2,587.03205509636
53,group1,a2,556.0241928400168
53,group1,a2,590.8398546064842
53,group1,a2,658.842083530326
53,group1,a2,570.7918327377197
53,group1,a2,575.1927979400215
53,group1,a2,691.441900116009
53,group1,a2,556.2850455159646
53,group1,a2,414.92206902321055
53,group1,a2,486.50661838706634
53,group1,a2,359.39189198718816
